"Date","Price","Open","High","Low","Vol.","Change %"
"24-09-2024","9,667.75","9,695.25","9,702.25","9,613.50","","-0.21%"
"23-09-2024","9,688.40","9,697.35","9,715.35","9,652.80","","0.39%"
"20-09-2024","9,650.80","9,534.95","9,684.15","9,502.65","","1.55%"
"19-09-2024","9,503.70","9,649.25","9,712.35","9,430.05","","-0.58%"
"18-09-2024","9,559.35","9,710.40","9,711.50","9,517.20","","-1.82%"
"17-09-2024","9,737.00","9,760.10","9,792.10","9,719.90","","-0.21%"
"16-09-2024","9,757.65","9,776.65","9,778.70","9,713.55","","0.13%"
"13-09-2024","9,745.30","9,794.65","9,794.65","9,734.30","","-0.07%"
"12-09-2024","9,752.60","9,660.55","9,766.00","9,613.50","","1.89%"
"11-09-2024","9,572.10","9,581.70","9,684.75","9,556.70","","0.15%"
"10-09-2024","9,558.10","9,462.70","9,605.15","9,462.70","","1.64%"
"09-09-2024","9,403.55","9,384.70","9,426.95","9,348.85","","-0.13%"
"06-09-2024","9,415.80","9,517.05","9,557.60","9,402.85","","-1.12%"
"05-09-2024","9,522.85","9,488.90","9,533.75","9,467.30","","0.82%"
"04-09-2024","9,445.10","9,402.75","9,452.80","9,370.15","","-0.64%"
"03-09-2024","9,506.15","9,524.15","9,554.25","9,499.45","","-0.14%"
"02-09-2024","9,519.85","9,592.35","9,597.75","9,495.75","","-0.48%"
"30-08-2024","9,566.10","9,551.60","9,582.35","9,488.00","","0.52%"
"29-08-2024","9,516.20","9,517.20","9,534.30","9,449.70","","0.31%"
"28-08-2024","9,486.95","9,472.80","9,551.75","9,403.00","","0.36%"
"27-08-2024","9,452.50","9,446.15","9,461.45","9,405.95","","0.24%"
"26-08-2024","9,429.85","9,354.10","9,439.10","9,344.10","","1.40%"
"23-08-2024","9,299.80","9,347.30","9,354.90","9,284.70","","-0.19%"
"22-08-2024","9,317.50","9,359.20","9,381.75","9,301.20","","0.10%"
"21-08-2024","9,307.80","9,274.60","9,336.60","9,264.45","","0.43%"
"20-08-2024","9,267.55","9,257.55","9,315.55","9,241.70","","0.43%"
"19-08-2024","9,228.20","9,261.95","9,273.25","9,207.90","","0.30%"
"16-08-2024","9,200.40","9,047.45","9,211.20","9,025.00","","2.73%"
"14-08-2024","8,955.60","8,853.65","8,981.65","8,852.10","","1.67%"
"13-08-2024","8,808.90","8,892.25","8,894.05","8,788.30","","-0.63%"
"12-08-2024","8,864.40","8,868.75","8,911.75","8,800.60","","-0.26%"
"09-08-2024","8,887.70","8,883.90","8,909.85","8,872.40","","1.36%"
"08-08-2024","8,768.15","8,861.25","8,871.45","8,754.70","","-1.17%"
"07-08-2024","8,872.00","8,841.40","8,882.70","8,760.30","","2.43%"
"06-08-2024","8,661.75","8,805.35","8,919.55","8,638.15","","-0.71%"
"05-08-2024","8,723.75","8,806.50","8,863.55","8,607.10","","-3.33%"
"02-08-2024","9,023.90","8,936.05","9,077.00","8,929.45","","0.51%"
"01-08-2024","8,977.85","9,040.45","9,056.65","8,935.15","","-0.45%"
"31-07-2024","9,018.10","9,004.75","9,054.20","8,989.20","","0.20%"
"30-07-2024","9,000.35","8,992.00","9,020.40","8,962.95","","0.16%"
"29-07-2024","8,986.25","9,070.45","9,086.10","8,959.65","","-0.41%"
"26-07-2024","9,022.80","8,823.90","9,031.15","8,818.20","","2.52%"
"25-07-2024","8,801.15","8,771.85","8,814.15","8,742.25","","-0.58%"
"24-07-2024","8,852.65","8,746.65","8,861.85","8,739.90","","1.03%"
"23-07-2024","8,762.05","8,793.65","8,803.90","8,512.45","","-0.20%"
"22-07-2024","8,779.35","8,695.90","8,790.50","8,658.00","","0.20%"
"19-07-2024","8,761.70","8,926.40","8,926.40","8,740.05","","-1.25%"
"18-07-2024","8,872.35","8,754.15","8,888.80","8,703.00","","1.09%"
"16-07-2024","8,776.40","8,843.60","8,851.80","8,760.80","","-0.21%"
"15-07-2024","8,795.20","8,830.15","8,856.20","8,783.95","","0.30%"
"12-07-2024","8,769.10","8,628.15","8,789.65","8,618.10","","2.53%"
"11-07-2024","8,552.90","8,548.60","8,597.10","8,499.25","","0.36%"
"10-07-2024","8,521.90","8,606.80","8,603.90","8,419.95","0.00K","-0.70%"
"09-07-2024","8,581.65","8,582.45","8,605.40","8,558.40","0.00K","0.20%"
"08-07-2024","8,564.40","8,564.80","8,594.90","8,538.25","","0.33%"
"05-07-2024","8,536.20","8,543.55","8,551.25","8,504.30","","-0.03%"
"04-07-2024","8,539.15","8,550.65","8,581.15","8,532.30","","0.10%"
"03-07-2024","8,530.30","8,539.95","8,541.70","8,482.30","","0.31%"
"02-07-2024","8,503.70","8,534.70","8,543.35","8,470.75","","-0.01%"
"01-07-2024","8,504.90","8,351.30","8,518.65","8,339.65","","1.87%"
"28-06-2024","8,348.70","8,391.75","8,412.70","8,335.80","","-0.05%"
"27-06-2024","8,352.90","8,260.50","8,373.80","8,227.60","","1.34%"
"26-06-2024","8,242.30","8,219.75","8,262.25","8,195.20","","0.45%"
"25-06-2024","8,205.40","8,196.25","8,213.40","8,161.40","","0.46%"
"24-06-2024","8,167.75","8,119.90","8,189.60","8,088.70","","0.30%"
"21-06-2024","8,143.15","8,159.30","8,251.40","8,121.30","","0.60%"
"20-06-2024","8,094.55","8,125.30","8,125.30","8,074.10","","-0.08%"
"19-06-2024","8,100.90","8,128.60","8,132.25","8,027.70","","0.17%"
"18-06-2024","8,087.45","8,083.75","8,120.85","8,069.80","","0.46%"
"14-06-2024","8,050.30","8,061.40","8,064.60","7,990.65","","0.29%"
"13-06-2024","8,027.20","8,057.30","8,069.05","8,018.25","","0.58%"
"12-06-2024","7,981.10","8,001.10","8,023.75","7,972.50","","0.42%"
"11-06-2024","7,947.70","7,928.15","7,997.10","7,905.55","","0.59%"
"10-06-2024","7,901.35","7,970.00","7,982.00","7,884.10","","-0.64%"
"07-06-2024","7,952.50","7,771.25","7,964.55","7,761.45","","2.69%"
"06-06-2024","7,744.00","7,649.80","7,757.20","7,629.70","","2.36%"
"05-06-2024","7,565.80","7,343.20","7,593.30","7,223.40","","3.96%"
"04-06-2024","7,277.30","7,585.35","7,585.35","6,977.90","","-4.15%"
"03-06-2024","7,592.50","7,779.30","7,779.30","7,574.85","","0.69%"
"31-05-2024","7,540.25","7,557.45","7,569.50","7,479.35","","-0.02%"
"30-05-2024","7,542.00","7,627.90","7,638.65","7,505.15","","-1.25%"
"29-05-2024","7,637.60","7,674.30","7,677.15","7,625.30","","-0.80%"
"28-05-2024","7,698.90","7,808.45","7,823.75","7,693.45","","-1.40%"
"27-05-2024","7,808.10","7,837.50","7,853.75","7,790.20","","0.14%"
"24-05-2024","7,797.35","7,855.85","7,872.15","7,791.00","","-0.63%"
"23-05-2024","7,847.15","7,836.20","7,869.15","7,831.25","","0.50%"
"22-05-2024","7,808.00","7,810.30","7,824.85","7,752.55","","0.29%"
"21-05-2024","7,785.65","7,823.30","7,830.30","7,766.00","","-0.31%"
"18-05-2024","7,809.80","7,809.80","7,809.80","7,809.80","","0.35%"
"17-05-2024","7,782.55","7,763.75","7,795.90","7,738.70","","0.67%"
"16-05-2024","7,730.65","7,664.35","7,747.90","7,656.20","","1.52%"
"15-05-2024","7,614.80","7,582.85","7,629.50","7,559.55","","0.60%"
"14-05-2024","7,569.40","7,561.00","7,585.80","7,535.05","","0.06%"
"13-05-2024","7,564.80","7,584.75","7,587.40","7,450.55","","-0.10%"
"10-05-2024","7,572.40","7,546.40","7,574.25","7,474.15","","0.33%"
"09-05-2024","7,547.35","7,605.95","7,621.05","7,529.45","","-0.70%"
"08-05-2024","7,600.35","7,567.60","7,627.50","7,507.35","","0.00%"
"07-05-2024","7,600.65","7,658.55","7,658.55","7,520.45","","-0.55%"
"06-05-2024","7,642.40","7,698.90","7,716.70","7,630.85","","-0.32%"
"03-05-2024","7,667.25","7,763.60","7,765.90","7,612.00","","-0.88%"
"02-05-2024","7,735.45","7,703.55","7,754.50","7,692.55","","0.42%"
"30-04-2024","7,703.15","7,758.10","7,778.00","7,693.70","","-0.57%"
"29-04-2024","7,747.60","7,745.30","7,759.60","7,711.35","","0.07%"
"26-04-2024","7,742.20","7,758.75","7,807.10","7,730.00","","0.39%"
"25-04-2024","7,711.75","7,641.95","7,718.40","7,639.05","","0.60%"
"24-04-2024","7,665.50","7,710.20","7,710.20","7,653.00","","-0.24%"
"23-04-2024","7,684.15","7,677.60","7,714.85","7,655.45","","0.54%"
"22-04-2024","7,642.90","7,646.10","7,668.80","7,608.70","","0.63%"
"19-04-2024","7,595.20","7,544.90","7,627.25","7,485.45","","-0.60%"
"18-04-2024","7,640.80","7,701.65","7,729.75","7,608.60","","-0.27%"
"16-04-2024","7,661.20","7,720.95","7,758.65","7,648.60","","-1.62%"
"15-04-2024","7,787.20","7,810.20","7,847.45","7,759.25","","-1.68%"
"12-04-2024","7,920.55","7,986.40","7,989.65","7,900.10","","-0.56%"
"09-04-2024","7,965.25","8,009.15","8,049.00","7,954.65","","-0.10%"
"08-04-2024","7,972.95","7,964.05","8,014.25","7,954.25","","0.85%"
"05-04-2024","7,905.80","7,874.85","7,912.40","7,857.55","","0.33%"
"04-04-2024","7,879.50","7,870.10","7,890.75","7,804.00","","0.85%"
"03-04-2024","7,812.90","7,747.65","7,846.75","7,729.50","","0.47%"
"02-04-2024","7,776.00","7,802.90","7,807.10","7,757.65","","-0.30%"
"01-04-2024","7,799.75","7,740.80","7,811.20","7,735.50","","1.29%"
"28-03-2024","7,700.15","7,685.95","7,746.90","7,654.15","","0.59%"
"27-03-2024","7,654.80","7,676.75","7,725.80","7,638.55","","-0.06%"
"26-03-2024","7,659.45","7,630.25","7,678.95","7,618.25","","0.13%"
"22-03-2024","7,649.60","7,621.20","7,665.35","7,524.30","","-0.42%"
"21-03-2024","7,681.95","7,636.45","7,696.65","7,635.00","","1.58%"
"20-03-2024","7,562.15","7,551.25","7,590.60","7,502.90","","0.36%"
"19-03-2024","7,534.70","7,634.75","7,644.70","7,522.50","","-1.73%"
"18-03-2024","7,667.50","7,708.75","7,719.55","7,650.40","","-0.34%"
"15-03-2024","7,693.35","7,658.30","7,704.75","7,601.05","","0.34%"
"14-03-2024","7,667.30","7,446.60","7,676.90","7,393.50","","2.47%"
"13-03-2024","7,482.45","7,713.45","7,735.45","7,431.65","","-2.64%"
"12-03-2024","7,685.65","7,695.25","7,746.45","7,655.70","","0.07%"
"11-03-2024","7,680.05","7,736.95","7,761.40","7,659.05","","-0.50%"
"07-03-2024","7,718.80","7,709.40","7,743.75","7,670.70","","0.47%"
"06-03-2024","7,682.45","7,667.00","7,692.55","7,548.65","","0.08%"
"05-03-2024","7,676.35","7,757.25","7,766.45","7,665.60","","-1.14%"
"04-03-2024","7,765.15","7,800.75","7,830.70","7,753.85","","-0.19%"
"02-03-2024","7,779.65","7,794.25","7,796.15","7,761.15","","0.16%"
"01-03-2024","7,767.30","7,819.05","7,864.90","7,759.20","","-0.18%"
"29-02-2024","7,781.65","7,713.85","7,826.30","7,672.05","","0.43%"
"28-02-2024","7,748.45","7,844.20","7,856.35","7,713.35","","-0.97%"
"27-02-2024","7,824.20","7,786.25","7,838.15","7,784.80","","0.41%"
"26-02-2024","7,792.05","7,808.90","7,830.10","7,765.70","","-0.17%"
"23-02-2024","7,805.30","7,817.10","7,847.10","7,793.25","","0.46%"
"22-02-2024","7,769.50","7,668.20","7,777.65","7,600.85","","1.77%"
"21-02-2024","7,634.55","7,770.55","7,794.05","7,617.85","","-1.46%"
"20-02-2024","7,747.60","7,763.95","7,791.15","7,715.90","","-0.13%"
"19-02-2024","7,757.35","7,741.05","7,781.45","7,699.85","","0.81%"
"16-02-2024","7,694.85","7,671.05","7,703.40","7,660.30","","0.86%"
"15-02-2024","7,629.60","7,632.75","7,659.05","7,597.25","","0.69%"
"14-02-2024","7,576.95","7,555.90","7,592.60","7,484.50","","-0.59%"
"13-02-2024","7,621.70","7,615.30","7,631.15","7,478.45","","0.07%"
"12-02-2024","7,616.60","7,669.05","7,713.20","7,597.65","","-0.19%"
"09-02-2024","7,631.30","7,651.15","7,683.85","7,525.90","","-0.02%"
"08-02-2024","7,632.75","7,666.35","7,670.45","7,593.80","","0.22%"
"07-02-2024","7,615.85","7,671.40","7,682.95","7,597.50","","-0.12%"
"06-02-2024","7,624.90","7,505.15","7,634.30","7,498.40","","1.80%"
"05-02-2024","7,489.80","7,590.15","7,596.50","7,474.20","","-1.25%"
"02-02-2024","7,584.25","7,529.35","7,633.25","7,529.00","","0.57%"
"01-02-2024","7,541.00","7,618.70","7,622.30","7,524.55","","-1.32%"
"31-01-2024","7,641.60","7,564.75","7,646.90","7,546.15","","1.52%"
"30-01-2024","7,527.35","7,572.45","7,613.80","7,519.10","","-0.26%"
"29-01-2024","7,547.20","7,551.20","7,568.60","7,519.80","","0.26%"
"25-01-2024","7,528.00","7,627.75","7,627.75","7,501.10","","-1.42%"
"24-01-2024","7,636.50","7,490.30","7,650.80","7,443.10","","2.06%"
"23-01-2024","7,482.40","7,693.85","7,698.25","7,459.95","","-1.75%"
"20-01-2024","7,615.40","7,712.30","7,722.75","7,599.00","","-0.58%"
"19-01-2024","7,659.50","7,575.20","7,666.60","7,565.70","","1.91%"
"18-01-2024","7,515.85","7,509.85","7,527.90","7,347.10","","-0.28%"
"17-01-2024","7,536.60","7,520.20","7,587.55","7,509.45","","-0.70%"
"16-01-2024","7,590.05","7,670.15","7,671.10","7,542.05","","-0.98%"
"15-01-2024","7,665.55","7,702.55","7,732.50","7,639.15","","0.99%"
"12-01-2024","7,590.65","7,484.50","7,598.50","7,483.30","","2.58%"
"11-01-2024","7,399.80","7,423.45","7,435.30","7,378.50","","0.11%"
"10-01-2024","7,391.60","7,355.20","7,398.05","7,325.65","","0.67%"
"09-01-2024","7,342.60","7,364.55","7,392.80","7,323.25","","0.70%"
"08-01-2024","7,291.75","7,351.45","7,353.95","7,280.25","","-0.42%"
"05-01-2024","7,322.25","7,253.80","7,336.15","7,252.50","","1.35%"
"04-01-2024","7,225.05","7,223.25","7,248.45","7,183.25","","0.43%"
"03-01-2024","7,193.80","7,244.25","7,250.50","7,184.75","","-0.97%"
"02-01-2024","7,264.45","7,329.75","7,343.65","7,222.40","","-0.65%"
"01-01-2024","7,312.15","7,302.30","7,346.10","7,277.00","","0.33%"
"29-12-2023","7,287.85","7,253.20","7,302.35","7,219.20","","0.46%"
"28-12-2023","7,254.70","7,275.40","7,276.90","7,214.10","","-0.16%"
"27-12-2023","7,266.15","7,240.70","7,280.70","7,222.55","","0.72%"
"26-12-2023","7,214.20","7,225.80","7,257.15","7,183.70","","-0.14%"
"22-12-2023","7,224.60","7,168.70","7,238.20","7,129.30","","1.54%"
"21-12-2023","7,114.85","6,956.65","7,132.70","6,923.50","","1.27%"
"20-12-2023","7,025.95","7,284.40","7,330.05","6,990.10","","-3.19%"
"19-12-2023","7,257.45","7,305.50","7,317.30","7,230.40","","-0.44%"
"18-12-2023","7,289.35","7,235.55","7,305.10","7,185.20","","0.88%"
"15-12-2023","7,225.55","7,117.10","7,240.55","7,115.05","","1.93%"
"14-12-2023","7,088.85","6,937.75","7,101.85","6,932.95","","3.27%"
"13-12-2023","6,864.20","6,876.60","6,880.65","6,808.85","","-0.01%"
"12-12-2023","6,864.80","6,900.85","6,919.60","6,829.20","","-0.40%"
"11-12-2023","6,892.15","6,870.55","6,906.75","6,862.40","","0.50%"
"08-12-2023","6,857.90","6,887.35","6,897.75","6,815.05","","-0.04%"
"07-12-2023","6,860.85","6,879.80","6,879.80","6,804.70","","-0.54%"
"06-12-2023","6,898.35","6,846.20","6,906.75","6,835.35","","1.12%"
"05-12-2023","6,821.90","6,879.65","6,880.10","6,789.65","","-0.53%"
"04-12-2023","6,858.25","6,927.60","6,927.95","6,847.60","","0.30%"
"01-12-2023","6,837.75","6,874.00","6,874.00","6,821.80","","-0.10%"
"30-11-2023","6,844.40","6,822.90","6,867.20","6,789.15","","0.72%"
"29-11-2023","6,795.25","6,767.70","6,817.60","6,758.45","","1.06%"
"28-11-2023","6,723.75","6,748.90","6,749.35","6,697.25","","-0.08%"
"24-11-2023","6,729.20","6,778.00","6,781.90","6,719.70","","-0.54%"
"23-11-2023","6,766.05","6,812.10","6,834.80","6,760.80","","-0.55%"
"22-11-2023","6,803.80","6,804.75","6,816.60","6,764.90","","0.01%"
"21-11-2023","6,803.40","6,865.20","6,870.20","6,797.80","","-0.41%"
"20-11-2023","6,831.15","6,812.40","6,853.45","6,809.20","","0.52%"
"17-11-2023","6,795.55","6,746.10","6,802.50","6,738.45","","0.71%"
"16-11-2023","6,747.95","6,651.10","6,770.20","6,644.90","","1.62%"
"15-11-2023","6,640.65","6,599.70","6,647.40","6,590.40","","1.79%"
"13-11-2023","6,524.00","6,543.95","6,546.40","6,507.00","","-0.42%"
"12-11-2023","6,551.65","6,562.30","6,571.15","6,544.05","","0.61%"
"10-11-2023","6,512.00","6,501.55","6,520.55","6,483.75","","-0.03%"
"09-11-2023","6,513.65","6,561.65","6,564.50","6,505.95","","-0.50%"
"08-11-2023","6,546.45","6,532.80","6,553.75","6,515.65","","0.73%"
"07-11-2023","6,498.90","6,503.35","6,536.05","6,490.40","","0.07%"
"06-11-2023","6,494.45","6,463.90","6,500.55","6,456.85","","1.39%"
"03-11-2023","6,405.55","6,367.45","6,421.55","6,366.60","","1.26%"
"02-11-2023","6,326.00","6,305.00","6,339.40","6,292.85","","1.19%"
"01-11-2023","6,251.35","6,283.55","6,310.90","6,239.15","","-0.39%"
"31-10-2023","6,275.55","6,314.95","6,319.75","6,269.00","","-0.24%"
"30-10-2023","6,290.90","6,248.75","6,294.80","6,212.55","","0.89%"
"27-10-2023","6,235.10","6,187.40","6,252.50","6,187.40","","1.28%"
"26-10-2023","6,156.40","6,184.40","6,193.85","6,102.45","","-1.33%"
"25-10-2023","6,239.65","6,258.70","6,298.75","6,194.70","","-0.70%"
"23-10-2023","6,283.75","6,459.20","6,472.40","6,264.60","","-2.93%"
"20-10-2023","6,473.15","6,491.65","6,500.85","6,456.55","","-0.37%"
"19-10-2023","6,496.90","6,473.65","6,514.75","6,455.20","","-0.24%"
"18-10-2023","6,512.45","6,541.30","6,550.90","6,484.55","","-0.31%"
"17-10-2023","6,532.40","6,532.55","6,545.80","6,518.15","","0.42%"
"16-10-2023","6,505.20","6,525.15","6,541.00","6,495.65","","-0.09%"
"13-10-2023","6,510.75","6,482.25","6,546.30","6,474.25","","-0.40%"
"12-10-2023","6,536.75","6,604.10","6,614.65","6,528.05","","-0.84%"
"11-10-2023","6,592.25","6,576.35","6,631.50","6,574.95","","0.67%"
"10-10-2023","6,548.35","6,491.60","6,557.05","6,491.55","","1.25%"
"09-10-2023","6,467.65","6,462.95","6,506.90","6,437.25","","-0.62%"
"06-10-2023","6,508.05","6,520.35","6,522.55","6,489.80","","0.30%"
"05-10-2023","6,488.80","6,445.70","6,496.80","6,442.70","","1.24%"
"04-10-2023","6,409.40","6,430.70","6,433.95","6,363.55","","-0.81%"
"03-10-2023","6,461.60","6,426.90","6,473.80","6,396.85","","0.24%"
"29-09-2023","6,446.40","6,442.00","6,475.95","6,407.85","","0.19%"
"28-09-2023","6,434.35","6,509.05","6,514.05","6,417.45","","-0.96%"
"27-09-2023","6,496.65","6,477.35","6,505.20","6,454.25","","0.37%"
"26-09-2023","6,472.85","6,460.40","6,480.80","6,447.65","","0.20%"
"25-09-2023","6,459.90","6,495.95","6,506.40","6,445.00","","-0.48%"
"22-09-2023","6,490.75","6,499.55","6,527.70","6,463.00","","-0.21%"
"21-09-2023","6,504.50","6,518.70","6,529.95","6,479.90","","-0.52%"
"20-09-2023","6,538.25","6,553.65","6,603.15","6,522.30","","-1.00%"
"18-09-2023","6,604.20","6,677.85","6,677.85","6,597.65","","-1.04%"
"15-09-2023","6,673.55","6,611.70","6,687.30","6,610.35","","1.41%"
"14-09-2023","6,580.55","6,564.05","6,604.95","6,558.70","","0.80%"
"13-09-2023","6,528.30","6,532.55","6,551.65","6,469.10","","-0.20%"
"12-09-2023","6,541.30","6,638.20","6,643.95","6,483.80","","-1.03%"
"11-09-2023","6,609.35","6,597.40","6,624.60","6,580.10","","0.78%"
"08-09-2023","6,558.50","6,548.80","6,578.45","6,529.10","","0.45%"
"07-09-2023","6,529.10","6,512.70","6,543.50","6,500.45","","0.34%"
"06-09-2023","6,506.90","6,486.45","6,512.65","6,456.05","","0.57%"
"05-09-2023","6,469.70","6,441.15","6,490.15","6,420.75","","0.67%"
"04-09-2023","6,426.70","6,360.00","6,433.00","6,338.30","","1.31%"
"01-09-2023","6,343.40","6,276.85","6,347.55","6,272.65","","1.31%"
"31-08-2023","6,261.45","6,290.90","6,302.35","6,253.80","","-0.18%"
"30-08-2023","6,272.55","6,252.70","6,293.40","6,242.25","","1.28%"
"29-08-2023","6,193.10","6,200.60","6,211.20","6,180.55","","0.27%"
"28-08-2023","6,176.15","6,228.60","6,230.90","6,169.65","","-0.16%"
"25-08-2023","6,186.25","6,210.40","6,216.15","6,160.55","","-0.70%"
"24-08-2023","6,229.85","6,233.20","6,247.30","6,213.20","","0.67%"
"23-08-2023","6,188.35","6,178.75","6,195.45","6,170.20","","0.63%"
"22-08-2023","6,149.75","6,124.65","6,161.45","6,123.35","","0.70%"
"21-08-2023","6,107.25","6,086.45","6,117.60","6,072.60","","0.54%"
"18-08-2023","6,074.25","6,128.00","6,128.85","6,061.75","","-1.08%"
"17-08-2023","6,140.45","6,169.80","6,179.40","6,130.85","","-0.30%"
"16-08-2023","6,159.00","6,168.95","6,195.10","6,144.90","","-0.14%"
"14-08-2023","6,167.75","6,184.45","6,184.60","6,087.70","","-0.51%"
"11-08-2023","6,199.25","6,233.65","6,269.20","6,189.20","","-0.23%"
"10-08-2023","6,213.35","6,228.00","6,239.75","6,197.05","","-0.38%"
"09-08-2023","6,237.20","6,229.75","6,245.00","6,198.90","","0.17%"
"08-08-2023","6,226.35","6,310.10","6,315.00","6,213.95","","-0.99%"
"07-08-2023","6,288.70","6,274.45","6,316.05","6,267.40","","1.06%"
"04-08-2023","6,222.70","6,074.20","6,235.95","6,068.00","","3.19%"
"03-08-2023","6,030.25","6,017.50","6,049.85","5,976.75","","-0.35%"
"02-08-2023","6,051.50","6,105.95","6,110.40","5,998.55","","-1.08%"
