"Date","Price","Open","High","Low","Vol.","Change %"
"15-05-2020","18,833.95","19,098.80","19,119.10","18,683.65","240.59M","-1.23%"
"14-05-2020","19,068.50","19,197.70","19,380.10","19,024.75","333.04M","-2.88%"
"13-05-2020","19,634.95","20,017.75","20,122.25","19,429.90","520.83M","4.09%"
"12-05-2020","18,862.85","18,751.40","18,993.40","18,287.00","395.41M","-0.46%"
"11-05-2020","18,950.50","19,610.45","19,733.40","18,900.90","342.56M","-2.08%"
"08-05-2020","19,352.90","19,844.00","19,969.60","19,285.05","330.61M","-0.71%"
"07-05-2020","19,491.80","19,536.05","19,757.25","19,332.15","300.14M","-1.03%"
"06-05-2020","19,694.55","19,302.45","19,806.60","18,941.00","395.56M","2.19%"
"05-05-2020","19,271.75","20,147.30","20,223.15","19,212.35","381.27M","-2.39%"
"04-05-2020","19,743.75","20,514.75","20,530.45","19,643.60","328.80M","-8.32%"
"30-04-2020","21,534.50","21,589.20","21,967.00","21,353.65","471.51M","2.11%"
"29-04-2020","21,090.20","20,440.40","21,348.15","20,393.65","400.63M","2.03%"
"28-04-2020","20,671.10","20,436.60","20,751.30","20,260.80","367.77M","2.94%"
"27-04-2020","20,081.15","19,870.80","20,224.75","19,847.65","299.86M","2.52%"
"24-04-2020","19,586.65","19,697.65","19,950.15","19,515.40","305.74M","-3.36%"
"23-04-2020","20,267.95","19,871.35","20,356.50","19,584.40","325.38M","2.87%"
"22-04-2020","19,701.85","19,306.95","19,806.35","19,051.95","349.36M","1.51%"
"21-04-2020","19,409.35","19,812.05","19,891.45","19,247.95","311.92M","-5.42%"
"20-04-2020","20,522.65","21,104.70","21,122.10","20,444.25","438.64M","-0.77%"
"17-04-2020","20,681.45","20,394.75","20,866.55","19,729.30","475.04M","6.61%"
"16-04-2020","19,400.00","18,957.15","19,520.30","18,703.45","350.28M","1.80%"
"15-04-2020","19,057.05","20,096.35","20,184.10","18,776.75","389.86M","-2.21%"
"13-04-2020","19,488.00","19,854.90","19,887.05","19,294.00","288.21M","-2.14%"
"09-04-2020","19,913.60","19,553.15","19,988.30","19,166.90","389.99M","5.10%"
"08-04-2020","18,946.45","18,799.40","20,324.10","18,482.90","508.44M","-0.61%"
"07-04-2020","19,062.50","18,454.55","19,190.55","17,953.75","435.42M","10.51%"
"03-04-2020","17,249.30","18,325.05","18,326.10","17,143.20","342.53M","-5.27%"
"01-04-2020","18,208.35","19,122.40","19,154.75","18,042.25","274.86M","-4.89%"
"31-03-2020","19,144.00","19,307.65","19,466.30","18,792.40","309.81M","1.93%"
"30-03-2020","18,782.40","19,254.45","19,716.25","18,668.70","326.99M","-5.94%"
"27-03-2020","19,969.00","20,801.60","21,462.40","19,580.10","539.42M","1.81%"
"26-03-2020","19,613.90","18,781.85","20,409.35","18,364.50","482.88M","6.13%"
"25-03-2020","18,481.05","16,759.95","18,740.20","16,635.50","394.56M","8.03%"
"24-03-2020","17,107.30","17,705.85","17,841.40","16,116.25","391.70M","1.12%"
"23-03-2020","16,917.65","18,311.30","18,895.65","16,791.05","307.64M","-16.73%"
"20-03-2020","20,317.60","19,898.30","20,924.55","19,265.00","501.77M","1.17%"
"19-03-2020","20,083.50","19,428.95","21,035.05","18,675.65","476.62M","-2.41%"
"18-03-2020","20,580.20","22,411.85","22,544.05","20,267.95","875.29M","-7.11%"
"17-03-2020","22,155.15","23,348.05","23,449.50","22,002.00","537.69M","-4.10%"
"16-03-2020","23,101.15","24,061.60","24,074.15","23,008.25","481.91M","-8.21%"
"13-03-2020","25,166.45","22,720.75","25,670.75","21,351.70","783.39M","4.99%"
"12-03-2020","23,971.15","25,175.90","25,223.10","23,536.35","760.58M","-9.50%"
"11-03-2020","26,487.80","26,272.75","26,791.45","26,234.10","723.29M","0.10%"
"09-03-2020","26,462.60","27,031.45","27,091.60","25,923.40","1.06B","-4.82%"
"06-03-2020","27,801.45","27,649.95","28,047.20","27,162.30","1.57B","-3.52%"
"05-03-2020","28,815.35","28,830.30","29,134.30","28,535.60","1.08B","0.56%"
"04-03-2020","28,653.70","29,252.95","29,273.65","28,125.15","425.84M","-1.79%"
"03-03-2020","29,177.05","29,012.55","29,285.35","28,749.55","367.32M","1.07%"
"02-03-2020","28,868.40","29,701.00","29,791.15","28,571.70","368.26M","-0.96%"
"28-02-2020","29,147.15","29,501.55","29,564.10","29,051.50","386.88M","-3.44%"
"27-02-2020","30,187.00","30,270.00","30,271.95","29,914.15","358.02M","-0.40%"
"26-02-2020","30,306.85","30,279.95","30,515.35","30,131.75","290.96M","-0.41%"
"25-02-2020","30,432.70","30,517.00","30,610.70","30,329.95","215.91M","-0.07%"
"24-02-2020","30,455.10","30,666.35","30,702.15","30,428.00","254.24M","-1.58%"
"20-02-2020","30,942.85","30,862.30","31,085.30","30,702.45","273.06M","0.34%"
"19-02-2020","30,838.20","30,905.00","30,947.15","30,606.15","268.82M","0.90%"
"18-02-2020","30,562.50","30,661.50","30,692.75","30,252.45","398.87M","-0.39%"
"17-02-2020","30,680.70","30,873.85","30,998.15","30,630.50","251.93M","-0.50%"
"14-02-2020","30,834.80","31,281.85","31,436.65","30,776.10","341.37M","-1.27%"
"13-02-2020","31,230.25","31,586.55","31,649.45","31,180.60","303.03M","-0.83%"
"12-02-2020","31,492.90","31,441.15","31,588.60","31,398.15","225.96M","0.61%"
"11-02-2020","31,300.60","31,230.20","31,505.95","31,225.90","198.89M","0.78%"
"10-02-2020","31,058.15","31,248.65","31,248.80","30,957.20","239.70M","-0.46%"
"07-02-2020","31,201.95","31,367.05","31,368.20","31,111.05","254.38M","-0.33%"
"06-02-2020","31,304.05","31,070.75","31,470.65","30,917.25","334.00M","0.97%"
"05-02-2020","31,001.95","30,761.95","31,065.85","30,630.85","427.60M","1.03%"
"04-02-2020","30,686.70","30,235.30","30,776.95","30,182.45","336.61M","2.21%"
"03-02-2020","30,023.25","29,811.75","30,105.80","29,612.55","337.11M","0.68%"
"01-02-2020","29,820.90","30,726.20","30,918.60","29,753.00","255.30M","-3.28%"
"31-01-2020","30,833.60","30,950.50","31,033.45","30,691.80","333.44M","0.61%"
"30-01-2020","30,647.40","30,889.25","30,909.50","30,521.30","328.86M","-0.74%"
"29-01-2020","30,877.00","30,915.10","31,082.85","30,835.80","268.79M","0.38%"
"28-01-2020","30,761.40","30,922.00","31,048.45","30,656.35","239.60M","-0.25%"
"27-01-2020","30,837.40","31,110.55","31,227.05","30,808.55","309.94M","-1.29%"
"24-01-2020","31,241.75","31,040.10","31,375.45","30,879.05","424.62M","0.77%"
"23-01-2020","31,004.05","30,742.20","31,087.25","30,621.35","343.82M","0.99%"
"22-01-2020","30,701.45","31,061.60","31,149.05","30,614.00","200.58M","-0.80%"
"21-01-2020","30,947.55","30,978.85","31,171.25","30,858.60","227.48M","-0.43%"
"20-01-2020","31,080.65","31,923.95","31,923.95","31,050.95","282.23M","-1.61%"
"17-01-2020","31,590.65","31,571.65","31,773.55","31,445.50","308.14M","-0.83%"
"16-01-2020","31,853.90","31,810.55","31,988.90","31,692.40","253.72M","0.09%"
"15-01-2020","31,824.90","31,994.75","32,000.90","31,670.35","545.71M","-0.77%"
"14-01-2020","32,071.65","32,196.45","32,196.45","31,989.20","438.91M","-0.33%"
"13-01-2020","32,177.65","32,139.10","32,322.65","32,074.05","291.44M","0.25%"
"10-01-2020","32,097.40","32,215.70","32,347.20","31,953.40","444.71M","0.02%"
"09-01-2020","32,092.40","31,748.25","32,172.70","31,667.15","307.98M","2.29%"
"08-01-2020","31,373.65","30,995.50","31,451.85","30,899.55","304.48M","-0.08%"
"07-01-2020","31,399.40","31,598.05","31,851.45","31,200.90","294.37M","0.52%"
"06-01-2020","31,237.15","31,910.45","31,914.45","31,170.55","256.24M","-2.59%"
"03-01-2020","32,069.25","32,326.95","32,329.80","31,960.40","217.58M","-1.15%"
"02-01-2020","32,443.85","32,133.15","32,465.45","32,121.40","253.56M","1.06%"
"01-01-2020","32,102.90","32,237.90","32,348.00","32,057.20","184.67M","-0.18%"
"31-12-2019","32,161.65","32,345.95","32,345.95","32,108.75","251.41M","-0.60%"
"30-12-2019","32,354.90","32,486.60","32,613.10","32,248.50","274.05M","-0.18%"
"27-12-2019","32,412.35","32,142.50","32,444.85","32,056.25","332.43M","1.30%"
"26-12-2019","31,997.70","32,276.15","32,314.60","31,963.25","339.79M","-0.88%"
"24-12-2019","32,280.75","32,337.80","32,390.35","32,246.05","330.83M","-0.18%"
"23-12-2019","32,339.45","32,381.00","32,502.80","32,196.85","391.46M","-0.14%"
"20-12-2019","32,384.95","32,266.85","32,443.35","32,199.45","535.24M","0.45%"
"19-12-2019","32,241.45","32,281.65","32,328.35","32,085.05","436.93M","-0.01%"
"18-12-2019","32,244.25","32,292.25","32,293.65","32,017.30","258.84M","0.32%"
"17-12-2019","32,140.25","32,082.40","32,213.35","31,987.35","259.93M","0.52%"
"16-12-2019","31,974.20","32,159.00","32,186.95","31,897.75","306.02M","-0.13%"
"13-12-2019","32,014.25","31,775.55","32,105.05","31,770.50","390.51M","1.10%"
