"Date","Price","Open","High","Low","Vol.","Change %"
"13-12-2023","69.69","70.11","70.11","69.55","5.70M","-0.81%"
"12-12-2023","70.26","70.51","70.59","70.20","5.64M","-0.13%"
"11-12-2023","70.35","71.39","71.40","70.30","11.28M","-2.89%"
"08-12-2023","72.44","72.77","73.00","72.35","2.98M","-0.52%"
"07-12-2023","72.82","72.60","72.90","72.38","2.21M","-0.30%"
"06-12-2023","73.04","73.82","73.82","72.97","2.85M","-0.81%"
"05-12-2023","73.64","74.26","74.27","73.51","2.79M","-2.01%"
"04-12-2023","75.15","75.22","75.80","74.80","2.64M","-0.08%"
"01-12-2023","75.21","74.89","75.27","74.75","2.67M","0.80%"
"30-11-2023","74.61","74.14","74.85","74.13","3.01M","0.72%"
"29-11-2023","74.08","73.74","74.43","73.74","4.31M","0.91%"
"28-11-2023","73.41","72.90","73.98","72.90","5.11M","2.14%"
"24-11-2023","71.87","71.90","72.06","71.67","1.00M","-0.04%"
"23-11-2023","71.90","75.79","75.79","71.71","966.02K","-0.39%"
"22-11-2023","72.18","71.59","72.29","71.51","2.28M","0.84%"
"21-11-2023","71.58","71.99","72.05","71.52","1.27M","0.00%"
"20-11-2023","71.58","72.26","72.26","71.47","1.74M","-0.95%"
"17-11-2023","72.27","69.30","72.40","69.30","5.85M","1.19%"
"16-11-2023","71.42","70.98","71.54","70.81","4.43M","0.79%"
"15-11-2023","70.86","68.30","70.94","68.30","7.26M","3.25%"
"13-11-2023","68.63","68.78","68.89","68.40","3.93M","-0.72%"
"12-11-2023","69.13","70.34","70.34","69.09","2.34M","-0.80%"
"10-11-2023","69.69","69.71","69.96","69.60","2.42M","0.68%"
"09-11-2023","69.22","69.29","69.30","69.02","2.11M","-0.22%"
"08-11-2023","69.37","70.04","70.04","69.12","3.44M","-0.96%"
"07-11-2023","70.04","70.39","70.45","69.75","3.63M","-1.03%"
"06-11-2023","70.77","70.79","70.85","70.52","3.08M","1.36%"
"03-11-2023","69.82","70.18","70.18","69.70","7.00M","-1.22%"
"02-11-2023","70.68","70.39","70.80","70.31","1.30M","1.39%"
"01-11-2023","69.71","69.99","69.99","69.51","2.64M","-1.87%"
"31-10-2023","71.04","70.90","71.10","70.73","1.91M","0.27%"
"30-10-2023","70.85","70.61","71.00","70.47","2.14M","0.97%"
"27-10-2023","70.17","70.45","70.46","70.10","1.28M","-0.59%"
"26-10-2023","70.59","70.30","70.70","70.11","3.04M","0.83%"
"25-10-2023","70.01","70.48","70.51","69.75","1.78M","-1.28%"
"23-10-2023","70.92","70.76","71.14","70.51","4.23M","0.23%"
"20-10-2023","70.76","70.50","70.90","70.08","2.19M","0.68%"
"19-10-2023","70.28","70.49","70.65","70.10","2.35M","-0.80%"
"18-10-2023","70.85","70.31","70.94","70.31","3.74M","1.50%"
"17-10-2023","69.80","69.79","69.91","69.45","2.75M","0.11%"
"16-10-2023","69.72","70.39","70.40","69.35","4.34M","1.50%"
"13-10-2023","68.69","68.68","68.88","68.45","2.12M","-0.30%"
"12-10-2023","68.90","69.79","69.79","68.77","4.91M","-0.89%"
"11-10-2023","69.52","70.10","71.55","69.24","2.62M","0.10%"
"10-10-2023","69.45","69.31","69.68","69.00","5.03M","0.20%"
"09-10-2023","69.31","68.50","69.70","68.32","5.07M","1.55%"
"06-10-2023","68.25","67.29","68.40","67.18","2.89M","1.28%"
"05-10-2023","67.39","67.00","67.58","66.88","4.11M","0.49%"
"04-10-2023","67.06","69.50","69.50","66.94","7.71M","-0.99%"
"03-10-2023","67.73","67.48","68.43","66.10","14.05M","-4.01%"
