"Date","Price","Open","High","Low","Vol.","Change %"
"11-05-2023","28,102.00","28,298.25","28,348.35","28,039.20","16.11M","0.04%"
"10-05-2023","28,091.75","28,220.45","28,236.85","27,998.95","14.71M","-0.12%"
"09-05-2023","28,125.50","27,961.00","28,168.45","27,910.65","15.48M","0.73%"
"08-05-2023","27,920.95","27,837.30","27,947.00","27,735.15","14.94M","0.73%"
"05-05-2023","27,719.95","27,905.35","27,915.25","27,634.85","14.93M","-0.59%"
"04-05-2023","27,883.20","27,716.55","27,912.50","27,685.55","14.06M","0.50%"
"03-05-2023","27,743.75","27,872.40","27,883.45","27,693.30","16.13M","-1.00%"
"02-05-2023","28,025.00","27,792.70","28,154.10","27,756.00","26.05M","1.14%"
"28-04-2023","27,708.20","27,401.95","27,743.00","27,388.80","38.95M","1.29%"
"27-04-2023","27,355.25","27,079.00","27,378.10","27,024.15","24.42M","1.07%"
"26-04-2023","27,065.00","27,007.55","27,158.75","26,977.55","16.62M","0.29%"
"25-04-2023","26,985.80","27,028.80","27,082.10","26,820.70","18.04M","-0.10%"
"24-04-2023","27,013.65","26,910.70","27,034.90","26,721.50","24.39M","0.71%"
"21-04-2023","26,822.10","26,701.70","26,835.70","26,602.80","26.95M","0.69%"
"20-04-2023","26,637.15","26,694.10","26,868.90","26,597.95","19.80M","-0.19%"
"19-04-2023","26,687.45","27,174.60","27,193.10","26,640.20","26.86M","-1.77%"
"18-04-2023","27,166.95","27,189.40","27,189.40","26,851.70","28.09M","0.59%"
"17-04-2023","27,008.20","27,059.15","27,076.15","26,184.45","84.86M","-4.71%"
"13-04-2023","28,342.80","28,713.65","28,736.70","28,230.00","27.38M","-2.20%"
"12-04-2023","28,980.35","28,773.40","29,031.05","28,578.10","16.27M","1.06%"
"11-04-2023","28,675.75","29,051.75","29,095.45","28,530.50","17.75M","-1.26%"
"10-04-2023","29,041.60","28,810.85","29,086.40","28,739.40","12.65M","0.96%"
"06-04-2023","28,764.55","28,876.20","29,004.80","28,666.00","16.88M","-0.73%"
"05-04-2023","28,977.20","28,520.00","29,032.65","28,506.70","21.53M","1.20%"
"03-04-2023","28,633.00","28,841.60","28,841.60","28,449.25","13.11M","-0.23%"
"31-03-2023","28,698.60","28,379.75","28,741.60","28,277.00","22.63M","2.45%"
"29-03-2023","28,011.30","27,777.95","28,113.95","27,639.65","23.47M","1.11%"
"28-03-2023","27,702.80","27,998.30","28,090.75","27,674.70","19.02M","-0.88%"
"27-03-2023","27,948.75","27,985.65","28,193.60","27,818.25","13.38M","0.05%"
"24-03-2023","27,935.65","28,208.35","28,453.85","27,869.50","19.38M","-0.23%"
"23-03-2023","27,999.25","28,065.80","28,116.45","27,843.25","19.33M","-0.77%"
"22-03-2023","28,217.60","28,375.90","28,549.00","28,148.40","","0.19%"
"21-03-2023","28,164.85","28,455.65","28,552.00","28,124.25","21.59M","-0.98%"
"20-03-2023","28,442.95","28,732.85","28,744.30","28,209.05","22.36M","-1.43%"
"17-03-2023","28,854.45","28,737.70","29,120.75","28,721.10","31.80M","1.18%"
"16-03-2023","28,517.25","28,694.30","28,746.35","28,400.35","18.82M","-0.69%"
"15-03-2023","28,716.50","29,080.35","29,179.50","28,689.40","19.13M","-0.24%"
"14-03-2023","28,784.70","29,281.25","29,402.25","28,638.90","25.46M","-1.65%"
"13-03-2023","29,267.00","29,695.00","30,051.60","29,187.10","31.23M","-0.94%"
"10-03-2023","29,545.50","29,418.60","29,584.45","29,324.00","11.30M","-0.66%"
"09-03-2023","29,742.35","30,090.25","30,096.60","29,712.00","14.01M","-1.08%"
"08-03-2023","30,065.75","29,944.20","30,096.70","29,729.25","14.98M","-0.38%"
"06-03-2023","30,179.75","30,048.70","30,340.95","30,032.05","18.99M","1.22%"
"03-03-2023","29,817.05","29,968.75","29,988.55","29,774.05","14.85M","0.34%"
"02-03-2023","29,717.45","29,883.10","29,936.40","29,618.60","15.78M","-1.26%"
"01-03-2023","30,097.75","29,722.15","30,121.65","29,712.80","14.06M","1.46%"
"28-02-2023","29,663.95","29,986.20","30,294.45","29,608.95","46.22M","-0.85%"
"27-02-2023","29,919.20","30,338.70","30,345.50","29,667.10","15.68M","-1.95%"
"24-02-2023","30,514.90","30,732.45","30,859.70","30,445.90","11.33M","-0.27%"
"23-02-2023","30,598.40","30,759.60","30,899.40","30,497.55","15.71M","-0.03%"
"22-02-2023","30,608.20","30,621.10","30,815.90","30,503.35","14.86M","-1.10%"
"21-02-2023","30,947.25","31,318.35","31,393.00","30,911.05","13.38M","-0.88%"
"20-02-2023","31,222.35","31,056.05","31,405.30","30,961.95","15.92M","0.54%"
"17-02-2023","31,054.85","31,147.10","31,218.25","30,963.05","15.80M","-1.21%"
"16-02-2023","31,434.85","31,042.30","31,587.35","31,024.15","32.19M","1.62%"
"15-02-2023","30,934.35","30,512.00","30,959.30","30,324.20","17.29M","1.13%"
